time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-08-08T11:16:26.448Z,-9.5544,119.2283,10,4.2,mb,,80,3.109,1.09,us,us6000bb3a,2020-10-21T22:03:58.040Z,"110 km SSW of Komodo, Indonesia",earthquake,7.1,1.9,0.175,9,reviewed,us,us
2020-08-08T11:37:28.525Z,-9.7431,118.9526,10,4.5,mb,,93,3.424,0.79,us,us6000bb3i,2020-10-21T22:03:58.040Z,"140 km SSW of Komodo, Indonesia",earthquake,6.4,1.9,0.109,25,reviewed,us,us
2020-08-08T16:32:31.658Z,-9.6376,118.9854,10,5,mww,,103,3.362,0.69,us,us6000bb5s,2020-10-21T22:03:58.040Z,"128 km SSW of Komodo, Indonesia",earthquake,8.3,1.9,0.089,12,reviewed,us,us
2020-08-08T18:20:42.114Z,-9.8537,119.0212,10,4.3,mb,,82,3.398,0.78,us,us6000bb6t,2020-10-21T22:03:59.040Z,"138 km W of Waingapu, Indonesia",earthquake,5.2,1.8,0.113,27,reviewed,us,us
2020-08-08T21:03:18.202Z,-9.767,118.9725,11.84,4.6,mb,,83,3.413,0.75,us,us6000bb7u,2020-10-21T22:03:59.040Z,"142 km SSW of Komodo, Indonesia",earthquake,5.4,5.4,0.109,25,reviewed,us,us
2020-08-08T22:36:29.010Z,-9.6748,118.9154,10,4.2,mb,,83,3.439,0.9,us,us6000be3h,2020-10-21T22:04:13.040Z,"135 km SSE of Dompu, Indonesia",earthquake,7.6,1.9,0.176,9,reviewed,us,us
2020-08-09T04:13:31.700Z,-9.518,119.1063,10,4,mb,,100,4.52,0.71,us,us6000bemx,2020-10-21T22:04:13.040Z,"111 km SSW of Komodo, Indonesia",earthquake,8.4,1.9,0.212,6,reviewed,us,us
2020-08-09T04:52:51.328Z,-9.6788,118.9168,10,5,mww,,41,3.438,1.18,us,us6000bbbk,2020-10-21T22:04:00.040Z,"135 km SSE of Dompu, Indonesia",earthquake,6.3,1.7,0.086,13,reviewed,us,us
2020-08-09T21:31:13.724Z,-9.729,119.017,10,4.6,mb,,81,3.36,0.71,us,us6000bblc,2020-10-21T22:04:02.040Z,"136 km SSW of Komodo, Indonesia",earthquake,7.4,1.9,0.095,33,reviewed,us,us
2020-08-09T22:12:21.370Z,-9.3254,110.2462,10,4.6,mb,,62,1.43,0.44,us,us6000bblx,2020-10-21T22:04:02.040Z,"152 km S of Bambanglipuro, Indonesia",earthquake,7,1.8,0.098,31,reviewed,us,us
2020-08-09T23:42:59.544Z,-9.8113,118.9413,10,4.2,mb,,83,3.457,0.79,us,us6000benu,2020-10-21T22:04:14.040Z,"146 km W of Waingapu, Indonesia",earthquake,7.1,1.9,0.176,9,reviewed,us,us
2020-08-11T06:12:47.611Z,-9.8495,119.1413,10,4.3,mb,,101,3.285,0.67,us,us6000bg12,2020-10-21T22:04:15.040Z,"125 km W of Waingapu, Indonesia",earthquake,4.6,1.9,0.153,12,reviewed,us,us
2020-08-11T14:44:26.828Z,-9.7275,119.0549,10,4.1,mb,,107,3.324,0.48,us,us6000bg1g,2020-10-21T22:04:15.040Z,"132 km W of Waingapu, Indonesia",earthquake,8.4,1.9,0.184,8,reviewed,us,us
2020-08-12T03:17:43.051Z,-9.687,119.0993,31.98,4.3,mb,,95,3.27,0.43,us,us6000bgjv,2020-10-24T20:09:02.040Z,"127 km W of Waingapu, Indonesia",earthquake,6.7,6.7,0.16,11,reviewed,us,us
2020-08-14T13:21:35.017Z,-10.4428,124.3686,10,5.1,mb,,114,0.69,0.83,us,us6000bepn,2020-10-24T20:08:51.040Z,"65 km S of Soe, Indonesia",earthquake,4.4,1.9,0.088,42,reviewed,us,us
2020-08-15T07:12:11.735Z,-9.3551,114.0643,54.48,5,mww,,43,0.883,0.91,us,us6000bf3i,2020-10-24T20:08:52.040Z,"106 km SSW of Muncar, Indonesia",earthquake,6.4,5.8,0.098,10,reviewed,us,us
2020-08-17T12:54:30.375Z,-9.4868,152.6396,10,4.3,mb,,38,5.282,0.51,us,us6000bigd,2020-10-24T20:09:11.040Z,"249 km ENE of Samarai, Papua New Guinea",earthquake,7.8,1.9,0.08,45,reviewed,us,us
2020-08-17T12:54:45.655Z,-9.365,152.4101,10,5.4,mww,,25,5.146,0.58,us,us6000bfxw,2020-10-24T20:08:58.040Z,"236 km NE of Samarai, Papua New Guinea",earthquake,7.5,1.8,0.075,17,reviewed,us,us
2020-08-17T15:14:59.067Z,-9.9364,118.9184,35,4.2,mb,,111,3.522,0.47,us,us6000big8,2020-10-24T20:09:11.040Z,"150 km WSW of Waingapu, Indonesia",earthquake,5,1.9,0.147,13,reviewed,us,us
2020-08-18T04:25:20.476Z,-9.8353,118.9412,35,4.1,mb,,82,4.856,0.63,us,us7000bcli,2020-10-24T20:09:12.040Z,"146 km W of Waingapu, Indonesia",earthquake,5.1,1.9,0.165,10,reviewed,us,us
2020-08-18T05:45:10.814Z,-9.7196,118.932,35,4.1,mb,,82,3.436,0.66,us,us7000bcll,2020-10-24T20:09:12.040Z,"139 km SSW of Komodo, Indonesia",earthquake,4.3,2,0.157,11,reviewed,us,us
2020-08-19T02:09:01.887Z,-11.6389,119.7514,10,4.8,mb,,36,3.859,0.9,us,us6000bgxk,2020-10-31T19:06:07.040Z,"226 km SSW of Waingapu, Indonesia",earthquake,6.6,1.8,0.079,50,reviewed,us,us
2020-08-19T16:30:15.096Z,-10.3719,124.2131,10,4.9,mb,,62,0.615,1.08,us,us6000bh6p,2020-10-31T19:06:08.040Z,"57 km S of Soe, Indonesia",earthquake,5.3,1.9,0.078,54,reviewed,us,us
2020-08-23T03:00:52.644Z,-20.9471,146.2574,10,4.7,mb,,131,0.855,0.83,us,us6000bja6,2020-10-31T19:06:18.040Z,"96 km S of Charters Towers City, Australia",earthquake,6.4,1.9,0.138,18,reviewed,us,us
2020-09-03T15:19:02.096Z,-39.5056,119.828,10,4.1,mb,,116,6.456,1.27,us,us7000bk95,2020-11-17T19:44:27.040Z,"off the south coast of Australia",earthquake,6.4,1.9,0.158,13,reviewed,us,us
2020-09-04T02:10:09.141Z,-9.5629,111.9763,35,4.2,mb,,125,2.18,0.91,us,us7000bkx6,2020-11-17T19:44:32.040Z,"160 km S of Boyolangu, Indonesia",earthquake,8,2,0.199,7,reviewed,us,us
2020-09-10T23:33:37.104Z,-9.1317,118.8158,100.28,4.3,mb,,62,3.417,1,us,us7000blis,2020-11-21T20:10:35.040Z,"74 km S of Bima, Indonesia",earthquake,3,8.1,0.111,23,reviewed,us,us
2020-09-12T00:58:12.208Z,-9.3089,117.7374,71.14,4.3,mb,,50,3.639,1.06,us,us7000bm85,2020-11-21T20:10:37.040Z,"96 km SSE of Sumbawa Besar, Indonesia",earthquake,4.5,7.7,0.099,29,reviewed,us,us
2020-09-12T07:10:36.130Z,-9.7204,119.0697,35,4.5,mb,,81,3.308,0.77,us,us7000bmbt,2020-11-21T20:10:37.040Z,"131 km W of Waingapu, Indonesia",earthquake,4.9,2,0.118,21,reviewed,us,us
2020-09-15T03:24:14.345Z,-9.816,119.8584,35,4.1,mb,,97,2.625,0.71,us,us7000bptv,2020-11-21T20:10:48.040Z,"47 km WSW of Waingapu, Indonesia",earthquake,6.3,1.9,0.145,13,reviewed,us,us
2020-09-25T20:24:20.664Z,-10.5281,117.547,14.71,4.7,mb,,46,3.923,1.07,us,us6000c1ds,2020-12-05T21:02:58.040Z,"225 km S of Sumbawa Besar, Indonesia",earthquake,7,4.1,0.072,66,reviewed,us,us
2020-09-28T03:44:54.775Z,-11.429,118.0339,10,4.8,mb,,44,4.823,0.85,us,us6000c216,2020-12-05T21:03:02.040Z,"south of Sumbawa, Indonesia",earthquake,7.4,1.9,0.1,31,reviewed,us,us
2020-09-29T11:48:13.249Z,-9.7638,119.0617,10,4.2,mb,,104,3.329,0.7,us,us6000c4tw,2020-12-05T21:03:12.040Z,"132 km W of Waingapu, Indonesia",earthquake,8.7,1.9,0.152,12,reviewed,us,us
2020-09-29T12:11:40.790Z,-21.1983,117.2943,10,4.5,mb,,93,2.274,0.82,us,us6000c2il,2020-12-05T21:03:06.040Z,"60 km SSE of Wickham, Australia",earthquake,9,1.9,0.156,12,reviewed,us,us
2020-09-29T17:55:43.245Z,-9.6539,119.0589,10,4.9,mb,,55,3.297,0.85,us,us6000c2rr,2020-12-05T21:03:08.040Z,"126 km SSW of Komodo, Indonesia",earthquake,5.7,1.8,0.074,62,reviewed,us,us
2020-09-30T01:16:04.646Z,-9.4575,119.3452,10,4.5,mb,,79,2.971,0.65,us,us6000c2zc,2020-12-12T22:28:24.040Z,"97 km S of Komodo, Indonesia",earthquake,5.4,1.8,0.124,19,reviewed,us,us
2020-09-30T18:38:55.480Z,-9.8651,119.1601,39.69,4,mb,,97,3.274,0.78,us,us6000c3as,2020-12-12T22:28:24.040Z,"123 km W of Waingapu, Indonesia",earthquake,4.8,11.3,0.172,9,reviewed,us,us
2020-10-02T01:48:36.671Z,-11.7567,117.0309,10,4.8,mb,,101,4.324,1.27,us,us6000c4iw,2020-12-12T22:28:33.040Z,"south of Sumbawa, Indonesia",earthquake,8.4,1.9,0.124,22,reviewed,us,us
2020-10-05T03:07:47.654Z,-9.6117,119.3493,60.5,5,mww,,79,3.012,0.86,us,us6000c5l3,2020-12-12T22:28:39.040Z,"100 km W of Waingapu, Indonesia",earthquake,6.4,4.6,0.08,15,reviewed,us,us
2020-10-06T13:52:31.725Z,-9.5429,112.8673,35,4.8,mww,,110,1.657,1.14,us,us6000c63n,2020-12-12T22:28:42.040Z,"147 km S of Dampit, Indonesia",earthquake,7.4,1.9,0.083,14,reviewed,us,us
2020-10-06T14:09:58.869Z,-9.5012,112.6795,35,4.2,mb,,128,1.779,0.76,us,us6000c735,2020-12-12T22:28:50.040Z,"142 km S of Dampit, Indonesia",earthquake,8.3,2,0.136,15,reviewed,us,us
2020-10-06T14:25:59.828Z,-9.537,112.877,35,4,mb,,121,1.646,0.73,us,us6000c737,2020-12-12T22:28:50.040Z,"147 km S of Dampit, Indonesia",earthquake,5.6,1.9,0.15,12,reviewed,us,us
2020-10-07T06:50:13.063Z,-10.4732,121.011,54.21,4.9,mb,,76,2.19,0.96,us,us6000c6cn,2020-12-19T17:22:37.040Z,"121 km SE of Waingapu, Indonesia",earthquake,6.6,6.4,0.091,38,reviewed,us,us
2020-10-09T00:25:30.639Z,-9.5211,148.6032,10,4.3,mb,,149,1.428,0.94,us,us6000c893,2020-12-19T17:22:52.040Z,"92 km SSE of Popondetta, Papua New Guinea",earthquake,9.6,1.9,0.133,16,reviewed,us,us
2020-10-09T20:06:25.485Z,-9.8069,119.1991,40.05,4.3,mb,,81,3.217,1.03,us,us6000c89x,2020-12-19T17:22:52.040Z,"118 km W of Waingapu, Indonesia",earthquake,5.8,7.9,0.1,30,reviewed,us,us
2020-10-18T07:03:48.832Z,-9.3339,113.9902,56.65,4.4,mb,,107,0.873,0.54,us,us6000cbgj,2020-12-29T23:07:34.040Z,"105 km S of Gambiran Satu, Indonesia",earthquake,7.5,4.7,0.108,25,reviewed,us,us
2020-10-19T15:50:24.431Z,-9.8832,118.9199,35,4,mb,,87,4.907,0.79,us,us6000cc26,2020-12-29T23:07:42.040Z,"149 km W of Waingapu, Indonesia",earthquake,3.4,2,0.156,11,reviewed,us,us
2020-11-12T03:48:40.107Z,-9.2897,118.1354,73.13,4.8,mb,,34,4.019,0.99,us,us7000cdmn,2021-01-27T17:28:45.040Z,"90 km SSW of Dompu, Indonesia",earthquake,8.8,5.5,0.092,37,reviewed,us,us
2020-11-17T23:04:42.195Z,-9.5131,118.9964,58.43,4.4,mb,,81,3.317,1,us,us6000cpni,2021-01-27T17:28:15.040Z,"115 km SSW of Komodo, Indonesia",earthquake,6.3,9,0.134,16,reviewed,us,us
2020-11-18T00:28:48.337Z,-11.1553,112.1116,10,4.5,mb,,80,3.341,0.9,us,us6000cqu6,2021-02-03T17:50:50.040Z,"south of Java, Indonesia",earthquake,8.1,1.8,0.163,11,reviewed,us,us
2020-11-20T10:58:39.325Z,-33.9502,149.8176,10,3,ml,,182,1.523,0.5,us,us6000cqrk,2021-02-03T17:50:07.040Z,"27 km S of Oberon, Australia",earthquake,11.9,2,0.148,6,reviewed,us,us
2020-12-03T17:55:07.498Z,-9.2055,113.2433,61.61,4.3,mb,,96,1.157,0.63,us,us7000cmm3,2021-02-12T22:38:40.040Z,"102 km S of Kencong, Indonesia",earthquake,6.9,5.9,0.111,23,reviewed,us,us
2020-12-04T11:29:52.676Z,-9.5653,116.3122,65.19,4.1,mb,,95,2.395,0.96,us,us7000d02n,2021-02-12T22:41:59.040Z,"Lombok region, Indonesia",earthquake,10.4,6.9,0.198,7,reviewed,us,us
2020-12-04T18:54:53.110Z,-9.1213,124.0302,105.05,4.6,mb,,103,0.672,1.12,us,us7000cp82,2021-02-12T22:40:38.040Z,"39 km WNW of Pante Makasar, Timor Leste",earthquake,7.4,6.4,0.316,3,reviewed,us,us
2020-12-07T07:49:02.101Z,-9.6685,124.7671,10,4.5,mb,,105,0.5,0.63,us,us7000cpv1,2021-02-12T22:41:03.040Z,"40 km SE of Kefamenanu, Indonesia",earthquake,5.8,1.9,0.118,25,reviewed,us,us
2020-12-07T16:17:40.583Z,-9.6146,125.0344,10,4.2,mb,,99,0.769,0.64,us,us7000cpv4,2021-02-12T22:41:04.040Z,"41 km SW of Suai, Timor Leste",earthquake,5,1.8,0.372,5,reviewed,us,us
2020-12-09T09:37:44.085Z,-10.3657,118.9179,35,4,mb,,86,3.698,0.46,us,us7000cqzz,2021-02-20T16:11:56.040Z,"167 km WSW of Waingapu, Indonesia",earthquake,3.7,2,0.173,10,reviewed,us,us
2020-12-13T08:39:49.655Z,-9.7769,109.6882,10,4.7,mww,,41,2.027,0.62,us,us7000cqqz,2021-02-20T16:11:39.040Z,"212 km SSW of Bambanglipuro, Indonesia",earthquake,6.9,1.8,0.098,10,reviewed,us,us
2020-12-14T15:39:29.556Z,-10.8905,113.2626,10,4.5,mb,,105,2.559,0.48,us,us7000cs42,2021-02-20T16:12:41.040Z,"288 km S of Kencong, Indonesia",earthquake,9,1.9,0.164,11,reviewed,us,us
2020-12-16T04:15:00.793Z,-9.3194,113.9682,63.18,4.1,mb,,66,0.863,0.64,us,us7000cs7a,2021-02-27T23:25:50.040Z,"104 km S of Gambiran Satu, Indonesia",earthquake,7.4,5.3,0.146,13,reviewed,us,us
2020-12-18T07:58:36.054Z,-10.2395,117.2994,45.62,4.3,mb,,92,3.568,0.69,us,us6000d1wu,2021-02-27T23:23:39.040Z,"193 km S of Sumbawa Besar, Indonesia",earthquake,8.3,10.9,0.201,7,reviewed,us,us
2020-12-20T15:16:45.796Z,-9.2506,110.851,35,4.2,mb,,148,1.368,0.58,us,us6000d27v,2021-02-27T23:24:03.040Z,"153 km SSE of Pundong, Indonesia",earthquake,8.9,1.9,0.186,8,reviewed,us,us
2020-12-20T15:53:57.395Z,-9.2936,112.1503,35,4.3,mb,,53,2.114,0.9,us,us6000d282,2021-02-27T23:24:05.040Z,"130 km SSW of Sumberpucung, Indonesia",earthquake,5.3,2,0.142,14,reviewed,us,us
2020-12-22T03:27:21.031Z,-9.5505,112.5698,35,4.1,mb,,120,1.896,0.94,us,us6000d5hb,2021-02-27T23:24:38.040Z,"149 km S of Dampit, Indonesia",earthquake,5.6,1.9,0.175,9,reviewed,us,us
2020-12-25T11:40:12.838Z,-9.1954,119.7556,40.96,5,mww,,76,2.514,0.96,us,us6000d2xi,2021-03-06T23:18:45.040Z,"73 km SSE of Komodo, Indonesia",earthquake,7.5,6.6,0.078,16,reviewed,us,us
2020-12-26T18:23:21.550Z,-9.0928,117.1835,63.84,4.1,mb,,71,3.059,0.62,us,us6000d65e,2021-03-06T23:19:12.040Z,"71 km SSW of Sumbawa Besar, Indonesia",earthquake,7.1,8.5,0.165,13,reviewed,us,us
2020-12-29T00:37:03.593Z,-10.3351,120.251,35,4.6,mb,,79,2.586,0.81,us,us6000d3ug,2021-03-06T23:20:05.040Z,"75 km S of Waingapu, Indonesia",earthquake,6.8,2,0.116,22,reviewed,us,us
2020-12-31T00:11:08.050Z,-11.8334,116.4842,10,4,mb,,105,4.054,0.52,us,us6000d7g1,2021-03-06T23:20:49.040Z,"South of Lombok, Indonesia",earthquake,9.9,1.9,0.212,6,reviewed,us,us
2020-12-31T23:12:35.050Z,-9.1109,118.9156,85.73,4.8,mb,,43,3.316,0.9,us,us6000d4nn,2021-03-06T23:21:08.040Z,"74 km SSE of Bima, Indonesia",earthquake,7.1,6.1,0.075,55,reviewed,us,us
2021-01-05T11:56:18.094Z,-10.4267,123.8207,10,5.1,mb,,71,0.799,0.63,us,us6000d5r8,2021-03-13T22:59:22.040Z,"36 km SE of Kupang, Indonesia",earthquake,6.2,1.9,0.095,36,reviewed,us,us
2021-01-08T14:04:33.435Z,-11.9349,116.3819,10,4.3,mb,,62,4.083,0.73,us,us6000d6r3,2021-03-20T21:22:52.040Z,"South of Lombok, Indonesia",earthquake,6.3,1.8,0.137,15,reviewed,us,us
2021-01-10T18:56:03.754Z,-10.092,122.4477,67.33,4,mb,,75,1.461,1.23,us,us6000d79z,2021-03-20T21:23:47.040Z,"127 km W of Kupang, Indonesia",earthquake,8.2,4.3,0.164,11,reviewed,us,us
2021-01-18T21:33:52.904Z,-11.3297,117.7775,10,4,mb,,90,4.564,1.23,us,us7000d3py,2021-03-27T21:06:22.040Z,"south of Sumbawa, Indonesia",earthquake,3.3,1.9,0.195,7,reviewed,us,us
2021-01-19T06:32:49.658Z,-11.7978,116.4945,10,4.4,mb,,114,4.031,0.89,us,us7000d3qq,2021-03-27T21:06:25.040Z,"South of Lombok, Indonesia",earthquake,6.3,1.8,0.143,14,reviewed,us,us
2021-01-21T22:23:28.390Z,-9.7627,150.4767,10,4.3,mb,,103,3.29,0.97,us,us6000dcvv,2021-03-27T21:04:18.040Z,"61 km N of Alotau, Papua New Guinea",earthquake,5.8,1.9,0.137,15,reviewed,us,us
2021-01-25T18:12:04.201Z,-11.7796,116.504,10,4,mb,,112,4.021,0.87,us,us6000ddwm,2021-04-13T17:04:39.040Z,"South of Lombok, Indonesia",earthquake,8.1,1.9,0.196,7,reviewed,us,us
2021-01-27T03:13:22.948Z,-10.5209,123.7781,10,4.9,mb,,64,0.332,0.59,us,us7000d3kg,2021-04-13T17:04:13.040Z,"43 km SSE of Kupang, Indonesia",earthquake,5.3,1.8,0.11,26,reviewed,us,us
2021-01-27T21:48:08.274Z,-11.4291,118.5098,10,4.2,mb,,90,4.602,0.8,us,us6000def6,2021-04-13T17:06:44.040Z,"274 km SW of Waingapu, Indonesia",earthquake,8.4,1.9,0.176,9,reviewed,us,us
2021-01-29T19:47:55.783Z,-13.9672,121.8641,10,5.7,mww,,24,4.131,0.98,us,us6000dd2i,2021-04-16T19:02:21.040Z,"northwest of Australia",earthquake,6.7,1.7,0.086,13,reviewed,us,us
2021-01-30T14:34:56.093Z,-9.1744,110.3448,57.04,4.3,mb,,122,1.266,0.76,us,us6000desj,2021-04-16T19:03:41.040Z,"135 km S of Pundong, Indonesia",earthquake,9.7,7.5,0.168,10,reviewed,us,us
2021-02-04T15:44:52.473Z,-9.2319,111.3242,51.14,4.3,mb,,97,1.531,0.72,us,us6000degm,2021-04-16T19:03:29.040Z,"134 km SSW of Trenggalek, Indonesia",earthquake,6.8,7,0.099,36,reviewed,us,us
2021-02-08T01:12:28.584Z,-9.286,111.3583,41.73,4.8,mb,,76,1.595,0.72,us,us6000dfh1,2021-04-22T21:51:17.040Z,"139 km SSW of Trenggalek, Indonesia",earthquake,8.5,6.7,0.1,31,reviewed,us,us
2021-02-08T12:12:08.778Z,-9.5101,119.8099,71.8,4.2,mb,,77,2.55,0.55,us,us6000dfkj,2021-04-22T21:51:29.040Z,"52 km WNW of Waingapu, Indonesia",earthquake,6.1,7.9,0.118,22,reviewed,us,us
2021-02-08T15:28:06.578Z,-10.7214,117.2382,10,4.5,mb,,112,3.777,0.63,us,us6000dh3j,2021-04-22T21:51:34.040Z,"246 km SSE of Praya, Indonesia",earthquake,7.6,1.9,0.145,14,reviewed,us,us
2021-02-12T05:05:09.763Z,-9.2587,111.1977,59.75,4.5,mb,,151,1.494,0.88,us,us6000dgw2,2021-04-23T21:04:21.040Z,"142 km SSW of Trenggalek, Indonesia",earthquake,7.7,8.7,0.125,19,reviewed,us,us
2021-02-13T14:37:58.374Z,-10.5196,123.3513,10,4.7,mb,,109,1.179,1.2,us,us6000djdc,2021-04-23T21:04:29.040Z,"47 km SW of Kupang, Indonesia",earthquake,7.9,1.9,0.245,5,reviewed,us,us
2021-02-13T15:19:09.397Z,-10.5255,123.4288,10,4.8,mb,,113,1.125,0.89,us,us6000dhfe,2021-04-23T21:04:29.040Z,"43 km SSW of Kupang, Indonesia",earthquake,3.8,1.9,0.134,17,reviewed,us,us
2021-02-14T15:02:38.577Z,-10.529,123.4047,10,4.3,mb,,138,1.145,0.48,us,us6000djf9,2021-04-23T21:04:35.040Z,"45 km SSW of Kupang, Indonesia",earthquake,5.7,1.9,0.265,4,reviewed,us,us
2021-02-14T15:03:40.630Z,-10.3411,123.2296,10,4.5,mb,,157,1.176,0.83,us,us6000djfs,2021-04-23T21:04:35.040Z,"45 km WSW of Kupang, Indonesia",earthquake,7.8,1.9,0.381,2,reviewed,us,us
2021-02-19T15:23:54.678Z,-10.156,126.6991,10,4.6,mb,,89,2.428,1.22,us,us6000diyc,2021-05-04T14:15:00.040Z,"148 km SSE of Viqueque, Timor Leste",earthquake,4.3,1.9,0.193,8,reviewed,us,us
2021-02-21T07:34:27.932Z,-9.4383,154.9017,10,4.2,mb,,118,4.978,0.36,us,us7000ddmg,2021-05-04T14:15:43.040Z,"259 km SW of Gizo, Solomon Islands",earthquake,10.4,2,0.2,8,reviewed,us,us
2021-02-23T12:29:11.124Z,-11.4623,117.7654,10,4.3,mb,,99,4.637,0.72,us,us7000ddy4,2021-05-04T14:16:34.040Z,"south of Sumbawa, Indonesia",earthquake,7.5,1.9,0.168,11,reviewed,us,us
2021-02-23T14:09:09.730Z,-9.3972,115.5374,80.22,4.6,mb,,98,1.649,0.58,us,us7000ddy6,2021-05-04T14:16:35.040Z,"73 km SSE of Nusa Dua, Indonesia",earthquake,8,10.6,0.315,3,reviewed,us,us
2021-02-24T03:31:59.182Z,-18.4142,120.4987,10,4.2,mb,,134,2.824,0.93,us,us7000delu,2021-05-04T14:16:47.040Z,"188 km WSW of Cable Beach, Australia",earthquake,7.2,1.9,0.526,1,reviewed,us,us
2021-03-09T18:48:16.600Z,-9.9462,148.5726,10,5,mb,,126,6.567,0.86,us,us7000dhhj,2021-05-21T19:48:49.040Z,"135 km SSE of Popondetta, Papua New Guinea",earthquake,9.6,1.9,0.065,76,reviewed,us,us
2021-03-09T18:51:41.414Z,-10.0165,121.8571,53.31,4.1,mb,,91,1.422,0.69,us,us7000dkjc,2021-05-21T19:52:42.040Z,"131 km S of Ende, Indonesia",earthquake,9.3,4.7,0.197,8,reviewed,us,us
2021-03-12T13:57:44.133Z,-22.2507,129.5263,10,4.5,mb,,71,4.313,0.8,us,us7000dimt,2021-05-26T22:06:17.040Z,"Northern Territory, Australia",earthquake,7.5,1.9,0.15,13,reviewed,us,us
2021-03-13T01:46:30.410Z,-9.9777,118.9465,58.8,4.3,mb,,88,3.511,0.93,us,us7000dj01,2021-05-26T22:06:30.040Z,"148 km WSW of Waingapu, Indonesia",earthquake,8.5,10.8,0.2,7,reviewed,us,us
2021-03-13T04:02:34.390Z,-9.8811,119.0338,50.44,4.3,mb,,83,3.396,0.75,us,us6000dvq5,2021-05-26T22:06:32.040Z,"137 km W of Waingapu, Indonesia",earthquake,8,9.2,0.178,9,reviewed,us,us
2021-03-18T12:57:27.858Z,-10.9099,110.5576,39.45,4.4,mb,,66,2.978,0.69,us,us7000dkkz,2021-05-26T22:08:54.040Z,"south of Java, Indonesia",earthquake,8.2,4.8,0.123,19,reviewed,us,us
2021-03-18T20:59:22.541Z,-9.5029,155.5215,10,4.3,mb,,105,4.366,0.51,us,us6000dwnm,2021-05-26T22:09:04.040Z,"212 km SW of Gizo, Solomon Islands",earthquake,6.5,1.9,0.265,7,reviewed,us,us
2021-03-18T22:14:43.748Z,-9.6116,155.5812,10,5.1,mww,,29,4.31,0.57,us,us7000dks0,2021-05-26T22:09:05.040Z,"216 km SW of Gizo, Solomon Islands",earthquake,8.1,1.8,0.069,20,reviewed,us,us
2021-03-18T22:16:48.596Z,-9.4046,155.4044,10,4.7,mb,,157,16.402,0.81,us,us6000dwny,2021-05-26T22:09:06.040Z,"213 km SW of Gizo, Solomon Islands",earthquake,10.7,1.9,0.121,21,reviewed,us,us
2021-03-18T22:27:38.063Z,-9.728,155.1651,10,4.6,mb,,280,6.221,0.37,us,us6000dwnu,2021-05-26T22:09:06.040Z,"257 km SW of Gizo, Solomon Islands",earthquake,10.3,2,0.091,36,reviewed,us,us
2021-03-18T23:39:41.759Z,-9.5605,155.5841,5,5.5,mww,,30,4.306,0.63,us,us7000dksx,2021-05-26T22:09:08.040Z,"212 km SW of Gizo, Solomon Islands",earthquake,7.4,1.7,0.061,26,reviewed,us,us
2021-03-18T23:55:54.881Z,-9.5909,155.6601,10,4.6,mb,,97,12.681,0.39,us,us6000dwnz,2021-05-26T22:09:09.040Z,"209 km SW of Gizo, Solomon Islands",earthquake,5.7,1.9,0.125,19,reviewed,us,us
2021-03-19T01:20:07.370Z,-9.5127,155.5672,10,5.1,mww,,70,4.321,1.01,us,us7000dktq,2021-06-02T15:23:51.040Z,"209 km SW of Gizo, Solomon Islands",earthquake,5,1.9,0.068,21,reviewed,us,us
2021-03-19T01:54:26.237Z,-9.578,155.4911,10,5.2,mww,,30,4.398,0.82,us,us7000dktv,2021-06-02T15:23:51.040Z,"220 km SW of Gizo, Solomon Islands",earthquake,8,1.7,0.08,15,reviewed,us,us
2021-03-27T09:12:01.317Z,-10.9329,113.6943,10,4.3,mb,,122,2.488,0.53,us,us6000dyar,2021-06-08T17:59:47.040Z,"285 km S of Gambiran Satu, Indonesia",earthquake,8.1,1.9,0.187,9,reviewed,us,us
2021-04-13T00:54:32.595Z,-10.0112,151.3309,10,4.6,mb,,62,4.156,0.4,us,us6000e380,2021-06-19T21:26:14.040Z,"98 km NE of Samarai, Papua New Guinea",earthquake,10.1,1.9,0.132,17,reviewed,us,us
2021-04-15T01:23:56.331Z,-11.3644,122.3482,10,4.3,mb,,86,2.473,0.87,us,us6000e3fy,2021-06-19T21:26:28.040Z,"190 km SW of Kupang, Indonesia",earthquake,4.5,1.9,0.168,10,reviewed,us,us
2021-04-15T10:36:22.132Z,-10.4175,117.0405,19,5.4,mww,,46,3.444,1.31,us,us6000e1rc,2021-06-19T21:25:43.040Z,"207 km SSE of Praya, Indonesia",earthquake,6.7,1.6,0.058,29,reviewed,us,us
2021-04-16T03:20:39.467Z,-11.344,117.8996,10,4.1,mb,,122,4.667,0.92,us,us6000e3mm,2021-07-03T16:49:04.040Z,"south of Sumbawa, Indonesia",earthquake,10.2,1.9,0.213,6,reviewed,us,us
2021-04-16T03:30:32.843Z,-10.4818,117.0122,15.65,4.1,mb,,99,3.457,0.92,us,us6000e3mn,2021-07-03T16:49:04.040Z,"212 km SSE of Praya, Indonesia",earthquake,10.6,2.8,0.235,5,reviewed,us,us
2021-04-16T03:42:05.195Z,-10.2439,116.9849,19.31,5.4,mww,,46,3.304,1.29,us,us6000e1zp,2021-07-03T16:47:37.040Z,"187 km SSE of Praya, Indonesia",earthquake,7.3,3.2,0.075,17,reviewed,us,us
